time,old_sh_el_deg,sh_el_deg,stim_curr
3.13558,7.564,7.564,0.00
3.14574,7.564,7.561,0.00
3.15590,7.561,7.561,0.00
3.16606,7.561,7.558,0.00
3.17629,7.558,7.558,0.00
3.18646,7.558,7.551,0.00
3.19662,7.551,7.551,0.00
3.20678,7.551,7.551,0.00
3.21709,7.544,7.544,0.00
3.22725,7.544,7.543,0.00
3.23748,7.543,7.543,0.00
3.24775,7.545,7.545,0.00
3.25798,7.545,7.545,0.00
3.26814,7.546,7.546,0.00
3.27831,7.546,7.546,0.00
3.28846,7.547,7.547,0.00
3.29915,7.547,7.547,0.00
3.30930,7.547,7.548,0.00
3.31993,7.548,7.548,0.00
3.33009,7.546,7.546,0.00
3.34026,7.546,7.544,0.00
3.35079,7.544,7.544,0.00
3.36123,7.544,7.545,0.00
3.37140,7.545,7.545,0.00
3.38157,7.545,7.545,0.00
3.39175,7.545,7.545,0.00
3.40192,7.545,7.545,0.00
3.41209,7.543,7.543,0.00
3.42227,7.543,7.543,0.00
3.43244,7.539,7.539,0.00
3.44260,7.539,7.533,0.00
3.45277,7.533,7.533,0.00
3.46293,7.533,7.528,0.00
3.47310,7.528,7.528,0.00
3.48326,7.528,7.526,0.00
3.49341,7.526,7.526,0.00
3.50365,7.526,7.528,0.00
3.51425,7.528,7.528,0.00
3.52442,7.528,7.526,0.00
3.53457,7.526,7.526,0.00
3.54474,7.529,7.529,0.00
3.55507,7.529,7.529,0.00
3.56545,7.536,7.536,0.00
3.57612,7.536,7.536,0.00
3.58629,7.536,7.537,0.00
3.59747,7.537,7.537,0.00
3.60765,7.534,7.534,0.00
3.61812,7.534,7.534,0.00
3.62829,7.535,7.535,0.00
3.63968,7.535,7.535,0.00
3.64984,7.545,7.545,0.00
3.66042,7.545,7.545,0.00
3.67064,7.560,7.560,0.00
3.68110,7.560,7.560,0.00
3.69126,7.572,7.572,0.00
3.70157,7.572,7.582,0.00
3.71186,7.582,7.582,0.00
