time,sh_el_deg,sh_el,stim_curr,max_sh_el(deg)
0.00026,0.000,0.000,0.00,0.000
0.02209,-0.028,-0.000,0.00,0.000
0.04562,-0.029,-0.001,0.00,0.000
0.06640,-0.029,-0.001,0.00,0.000
0.08216,-0.029,-0.001,0.00,0.000
0.09823,-0.030,-0.001,0.00,0.000
0.11432,-0.031,-0.001,0.00,0.000
0.12994,-0.031,-0.001,0.00,0.000
0.14585,-0.032,-0.001,0.00,0.000
0.16195,-0.032,-0.001,0.00,0.000
0.17756,-0.030,-0.001,0.00,0.000
0.19372,-0.028,-0.000,0.00,0.000
0.20978,-0.027,-0.000,0.00,0.000
0.22587,-0.027,-0.000,0.00,0.000
0.24183,-0.027,-0.000,0.00,0.000
0.25784,-0.027,-0.000,0.00,0.000
0.27414,-0.027,-0.000,0.00,0.000
0.28992,-0.028,-0.000,0.00,0.000
0.30569,-0.028,-0.000,0.00,0.000
0.32228,-0.031,-0.001,0.00,0.000
0.33800,-0.032,-0.001,0.00,0.000
0.35496,-0.033,-0.001,0.00,0.000
0.37028,-0.034,-0.001,0.00,0.000
0.38674,-0.033,-0.001,0.00,0.000
0.40235,-0.033,-0.001,0.00,0.000
0.41835,-0.032,-0.001,0.00,0.000
0.43413,-0.032,-0.001,0.00,0.000
0.45023,-0.034,-0.001,0.00,0.000
0.46677,-0.036,-0.001,0.00,0.000
0.48225,-0.036,-0.001,0.00,0.000
0.49920,-0.036,-0.001,0.00,0.000
0.53127,-0.041,-0.001,0.00,0.000
0.54651,-0.041,-0.001,0.00,0.000
0.56210,-0.041,-0.001,0.00,0.000
0.57823,-0.041,-0.001,0.00,0.000
0.59450,-0.040,-0.001,0.00,0.000
0.60995,-0.043,-0.001,0.00,0.000
0.62589,-0.046,-0.001,0.00,0.000
0.64213,-0.046,-0.001,0.00,0.000
0.65802,-0.047,-0.001,0.00,0.000
0.67470,-0.049,-0.001,0.00,0.000
0.69010,-0.052,-0.001,0.00,0.000
0.70608,-0.052,-0.001,0.00,0.000
0.72213,-0.054,-0.001,0.00,0.000
0.73808,-0.054,-0.001,0.00,0.000
0.75531,-0.054,-0.001,0.00,0.000
0.77052,-0.054,-0.001,0.00,0.000
0.78668,-0.055,-0.001,0.00,0.000
0.80281,-0.055,-0.001,0.00,0.000
0.81859,-0.057,-0.001,0.00,0.000
0.83507,-0.058,-0.001,0.00,0.000
0.85086,-0.058,-0.001,0.00,0.000
0.86714,-0.058,-0.001,0.00,0.000
0.88314,-0.059,-0.001,0.00,0.000
0.89930,-0.059,-0.001,0.00,0.000
0.91638,-0.060,-0.001,0.00,0.000
0.93152,-0.060,-0.001,0.00,0.000
0.94776,-0.060,-0.001,0.00,0.000
0.96311,-0.061,-0.001,0.00,0.000
0.97939,-0.061,-0.001,0.00,0.000
0.99545,-0.061,-0.001,0.00,0.000
1.01112,-0.062,-0.001,0.00,0.000
1.02722,-0.062,-0.001,0.00,0.000
1.03831,-0.062,-0.001,0.00,0.000
1.04872,-0.062,-0.001,0.00,0.000
1.06411,-0.062,-0.001,0.00,0.000
1.08060,-0.062,-0.001,0.00,0.000
1.09666,-0.063,-0.001,0.00,0.000
1.11180,-0.063,-0.001,0.00,0.000
1.12785,-0.062,-0.001,0.00,0.000
1.14335,-0.062,-0.001,0.00,0.000
1.15940,-0.062,-0.001,0.00,0.000
1.17550,-0.063,-0.001,0.00,0.000
1.19116,-0.061,-0.001,0.00,0.000
1.20689,-0.059,-0.001,0.00,0.000
1.22291,-0.059,-0.001,0.00,0.000
1.23873,-0.060,-0.001,0.00,0.000
1.25569,-0.061,-0.001,0.00,0.000
1.27043,-0.061,-0.001,0.00,0.000
1.28674,-0.062,-0.001,0.00,0.000
1.30266,-0.062,-0.001,0.00,0.000
1.31826,-0.062,-0.001,0.00,0.000
1.33406,-0.061,-0.001,0.00,0.000
1.35008,-0.062,-0.001,0.00,0.000
1.36615,-0.065,-0.001,0.00,0.000
1.38236,-0.069,-0.001,0.00,0.000
1.39805,-0.069,-0.001,0.00,0.000
1.41210,-0.071,-0.001,0.00,0.000
1.42597,-0.072,-0.001,0.00,0.000
1.44152,-0.072,-0.001,0.00,0.000
1.45770,-0.073,-0.001,0.00,0.000
1.47387,-0.072,-0.001,0.00,0.000
1.48986,-0.069,-0.001,0.00,0.000
1.50553,-0.064,-0.001,0.00,0.000
1.52205,-0.060,-0.001,0.00,0.000
1.54559,-0.060,-0.001,0.00,0.000
1.56169,-0.058,-0.001,0.00,0.000
1.57490,-0.056,-0.001,0.00,0.000
1.59002,-0.056,-0.001,0.00,0.000
1.60600,-0.051,-0.001,0.00,0.000
1.62190,-0.051,-0.001,0.00,0.000
1.63840,-0.052,-0.001,0.00,0.000
1.65434,-0.054,-0.001,0.00,0.000
1.67008,-0.054,-0.001,0.00,0.000
1.68616,-0.054,-0.001,0.00,0.000
1.70215,-0.054,-0.001,0.00,0.000
1.71694,-0.053,-0.001,0.00,0.000
1.74810,-0.055,-0.001,0.00,0.000
1.76368,-0.055,-0.001,0.00,0.000
1.77953,-0.055,-0.001,0.00,0.000
1.79573,-0.055,-0.001,0.00,0.000
1.81167,-0.055,-0.001,0.00,0.000
1.82784,-0.055,-0.001,0.00,0.000
1.84370,-0.055,-0.001,0.00,0.000
1.86016,-0.055,-0.001,0.00,0.000
1.87594,-0.055,-0.001,0.00,0.000
1.89191,-0.054,-0.001,0.00,0.000
1.90769,-0.054,-0.001,0.00,0.000
1.92340,-0.054,-0.001,0.00,0.000
1.93966,-0.054,-0.001,0.00,0.000
1.95531,-0.053,-0.001,0.00,0.000
1.97178,-0.052,-0.001,0.00,0.000
1.98794,-0.051,-0.001,0.00,0.000
2.00434,-0.051,-0.001,0.00,0.000
2.01960,-0.051,-0.001,0.00,0.000
2.03669,-0.051,-0.001,1.00,0.000
2.05216,-0.050,-0.001,1.00,0.000
2.06545,-0.050,-0.001,1.00,0.000
2.07853,-0.050,-0.001,1.00,0.000
2.09247,-0.051,-0.001,1.00,0.000
2.11273,-0.050,-0.001,1.00,0.000
2.13364,-0.050,-0.001,1.00,0.000
2.14657,-0.052,-0.001,1.00,0.000
2.16847,-0.052,-0.001,1.00,0.000
2.18977,-0.052,-0.001,1.00,0.000
2.21580,-0.053,-0.001,1.00,0.000
2.22936,-0.052,-0.001,1.00,0.000
2.24456,-0.051,-0.001,1.00,0.000
2.25588,-0.051,-0.001,1.00,0.000
2.26661,-0.051,-0.001,1.00,0.000
2.28207,-0.051,-0.001,1.00,0.000
2.31022,-0.051,-0.001,1.00,0.000
2.32072,-0.051,-0.001,1.00,0.000
2.33481,-0.052,-0.001,1.00,0.000
2.34978,-0.054,-0.001,1.00,0.000
2.36116,-0.054,-0.001,1.00,0.000
2.38199,-0.054,-0.001,1.50,0.000
2.40997,-0.056,-0.001,1.50,0.000
2.42577,-0.061,-0.001,1.50,0.000
2.44579,-0.066,-0.001,1.50,0.000
2.46179,-0.066,-0.001,1.50,0.000
2.48028,-0.070,-0.001,1.50,0.000
2.49400,-0.074,-0.001,1.50,0.000
2.51489,-0.082,-0.001,1.50,0.000
2.53089,-0.086,-0.002,1.50,0.000
2.54830,-0.085,-0.001,1.50,0.000
2.56379,-0.085,-0.001,1.50,0.000
2.57584,-0.079,-0.001,1.50,0.000
2.58974,-0.079,-0.001,2.00,0.000
2.60418,-0.076,-0.001,2.00,0.000
2.62441,-0.080,-0.001,2.00,0.000
2.63876,-0.080,-0.001,2.00,0.000
2.66000,-0.075,-0.001,2.00,0.000
2.67266,-0.067,-0.001,2.00,0.000
2.70292,-0.062,-0.001,2.50,0.000
2.71785,-0.062,-0.001,2.50,0.000
2.72882,-0.062,-0.001,2.50,0.000
2.74226,-0.057,-0.001,2.50,0.000
2.75614,-0.055,-0.001,3.00,0.000
2.76985,-0.055,-0.001,3.00,0.000
2.78412,-0.050,-0.001,3.00,0.000
2.79843,-0.050,-0.001,3.00,0.000
2.81352,-0.040,-0.001,3.50,0.000
2.82977,-0.040,-0.001,3.50,0.000
2.84585,-0.040,-0.001,4.00,0.000
2.85997,-0.037,-0.001,4.00,0.000
2.87780,-0.036,-0.001,4.00,0.000
2.88846,-0.038,-0.001,4.00,0.000
2.90974,-0.042,-0.001,4.50,0.000
2.92235,-0.046,-0.001,5.00,0.000
2.93623,-0.046,-0.001,5.00,0.000
2.95015,-0.046,-0.001,5.00,0.000
2.96382,-0.040,-0.001,5.50,0.000
2.97775,-0.040,-0.001,6.00,0.000
2.99213,-0.040,-0.001,6.00,0.000
3.00582,-0.040,-0.001,6.50,0.000
3.02177,-0.040,-0.001,6.50,0.000
3.03300,-0.036,-0.001,6.50,0.000
3.04777,-0.036,-0.001,6.50,0.000
3.06089,-0.028,-0.000,7.00,0.000
3.07571,-0.028,-0.000,7.00,0.000
3.08880,-0.029,-0.001,7.00,0.000
3.10271,-0.034,-0.001,7.50,0.000
3.11685,-0.034,-0.001,7.50,0.000
3.13402,-0.034,-0.001,7.50,0.000
3.15067,-0.044,-0.001,8.00,0.000
3.16599,-0.051,-0.001,8.00,0.000
3.19573,-0.058,-0.001,8.00,0.000
3.21607,-0.074,-0.001,8.00,0.000
3.23588,-0.078,-0.001,8.00,0.000
3.24945,-0.092,-0.002,8.50,0.000
3.26991,-0.117,-0.002,8.50,0.000
3.28369,-0.117,-0.002,8.50,0.000
3.29775,-0.117,-0.002,8.50,0.000
3.31267,-0.119,-0.002,8.50,0.000
3.32554,-0.123,-0.002,8.50,0.000
3.34535,-0.123,-0.002,9.00,0.000
3.36752,-0.121,-0.002,9.00,0.000
3.38269,-0.121,-0.002,9.00,0.000
3.40350,-0.113,-0.002,9.00,0.000
3.42204,-0.113,-0.002,9.00,0.000
3.44259,-0.115,-0.002,9.00,0.000
3.46285,-0.119,-0.002,9.00,0.000
3.48567,-0.120,-0.002,9.00,0.000
3.49783,-0.120,-0.002,9.00,0.000
3.51179,-0.119,-0.002,9.00,0.000
3.53326,-0.117,-0.002,9.00,0.000
3.54982,-0.117,-0.002,9.00,0.000
3.56703,-0.111,-0.002,9.00,0.000
3.58215,-0.111,-0.002,9.00,0.000
3.59775,-0.112,-0.002,9.00,0.000
3.61498,-0.112,-0.002,9.00,0.000
3.62923,-0.112,-0.002,9.00,0.000
3.64620,-0.112,-0.002,9.00,0.000
3.65743,-0.112,-0.002,9.00,0.000
3.67840,-0.111,-0.002,9.00,0.000
3.69376,-0.111,-0.002,9.00,0.000
3.71306,-0.109,-0.002,9.00,0.000
3.72603,-0.109,-0.002,9.00,0.000
3.74133,-0.113,-0.002,9.00,0.000
3.76108,-0.114,-0.002,9.00,0.000
3.77627,-0.117,-0.002,9.00,0.000
3.78984,-0.117,-0.002,9.00,0.000
3.80235,-0.117,-0.002,9.00,0.000
3.82442,-0.111,-0.002,9.00,0.000
3.83823,-0.107,-0.002,9.00,0.000
3.85172,-0.107,-0.002,9.00,0.000
3.86591,-0.107,-0.002,9.00,0.000
3.88711,-0.107,-0.002,9.00,0.000
3.90002,-0.107,-0.002,9.00,0.000
3.91781,-0.107,-0.002,9.00,0.000
3.93440,-0.107,-0.002,9.00,0.000
3.95562,-0.107,-0.002,9.00,0.000
3.96969,-0.109,-0.002,9.00,0.000
3.98361,-0.112,-0.002,9.00,0.000
3.99910,-0.112,-0.002,9.00,0.000
4.01382,-0.112,-0.002,9.00,0.000
4.02458,-0.116,-0.002,9.00,0.000
4.03787,-0.117,-0.002,9.00,0.000
4.05167,-0.119,-0.002,9.00,0.000
4.06536,-0.119,-0.002,0.00,0.000
4.07573,-0.119,-0.002,0.00,0.000
4.08662,-0.119,-0.002,0.00,0.000
4.10678,-0.119,-0.002,0.00,0.000
4.13050,-0.119,-0.002,0.00,0.000
4.14691,-0.119,-0.002,0.00,0.000
4.16264,-0.113,-0.002,0.00,0.000
4.17826,-0.113,-0.002,0.00,0.000
4.19418,-0.115,-0.002,0.00,0.000
4.21022,-0.115,-0.002,0.00,0.000
4.22496,-0.115,-0.002,0.00,0.000
4.24057,-0.117,-0.002,0.00,0.000
4.25645,-0.119,-0.002,0.00,0.000
4.27237,-0.121,-0.002,0.00,0.000
4.28803,-0.120,-0.002,0.00,0.000
4.30416,-0.117,-0.002,0.00,0.000
4.32077,-0.115,-0.002,0.00,0.000
4.33597,-0.114,-0.002,0.00,0.000
4.35228,-0.113,-0.002,0.00,0.000
4.36832,-0.113,-0.002,0.00,0.000
4.38424,-0.114,-0.002,0.00,0.000
4.39992,-0.114,-0.002,0.00,0.000
4.41600,-0.114,-0.002,0.00,0.000
4.43297,-0.113,-0.002,0.00,0.000
4.44828,-0.113,-0.002,0.00,0.000
4.46515,-0.110,-0.002,0.00,0.000
4.48040,-0.110,-0.002,0.00,0.000
4.49693,-0.110,-0.002,0.00,0.000
4.51329,-0.109,-0.002,0.00,0.000
4.52915,-0.108,-0.002,0.00,0.000
4.54570,-0.108,-0.002,0.00,0.000
4.56136,-0.107,-0.002,0.00,0.000
4.57751,-0.105,-0.002,0.00,0.000
4.59362,-0.104,-0.002,0.00,0.000
4.60856,-0.104,-0.002,0.00,0.000
4.62516,-0.100,-0.002,0.00,0.000
4.64086,-0.100,-0.002,0.00,0.000
4.65719,-0.099,-0.002,0.00,0.000
4.67326,-0.099,-0.002,0.00,0.000
4.68882,-0.098,-0.002,0.00,0.000
4.70486,-0.097,-0.002,0.00,0.000
4.72081,-0.096,-0.002,0.00,0.000
4.73630,-0.096,-0.002,0.00,0.000
4.75100,-0.094,-0.002,0.00,0.000
4.76608,-0.094,-0.002,0.00,0.000
4.78253,-0.094,-0.002,0.00,0.000
4.79849,-0.095,-0.002,0.00,0.000
4.81497,-0.094,-0.002,0.00,0.000
4.83067,-0.094,-0.002,0.00,0.000
4.84661,-0.093,-0.002,0.00,0.000
4.86207,-0.093,-0.002,0.00,0.000
4.87819,-0.092,-0.002,0.00,0.000
4.89398,-0.092,-0.002,0.00,0.000
4.91005,-0.093,-0.002,0.00,0.000
4.92603,-0.093,-0.002,0.00,0.000
4.94266,-0.093,-0.002,0.00,0.000
4.95913,-0.092,-0.002,0.00,0.000
4.97575,-0.091,-0.002,0.00,0.000
4.99057,-0.091,-0.002,0.00,0.000
5.00679,-0.091,-0.002,0.00,0.000
5.02307,-0.091,-0.002,0.00,0.000
5.03858,-0.091,-0.002,0.00,0.000
5.05436,-0.090,-0.002,0.00,0.000
5.07084,-0.089,-0.002,0.00,0.000
5.08707,-0.090,-0.002,0.00,0.000
5.10257,-0.090,-0.002,0.00,0.000
5.11794,-0.090,-0.002,0.00,0.000
5.13397,-0.091,-0.002,0.00,0.000
5.15020,-0.091,-0.002,0.00,0.000
5.16615,-0.091,-0.002,0.00,0.000
5.18206,-0.091,-0.002,0.00,0.000
5.19807,-0.091,-0.002,0.00,0.000
5.21486,-0.090,-0.002,0.00,0.000
5.23001,-0.089,-0.002,0.00,0.000
5.24569,-0.088,-0.002,0.00,0.000
5.26239,-0.088,-0.002,0.00,0.000
5.27716,-0.088,-0.002,0.00,0.000
5.29298,-0.088,-0.002,0.00,0.000
5.30884,-0.087,-0.002,0.00,0.000
5.32502,-0.087,-0.002,0.00,0.000
5.34121,-0.087,-0.002,0.00,0.000
5.35677,-0.087,-0.002,0.00,0.000
5.37213,-0.087,-0.002,0.00,0.000
5.38832,-0.087,-0.002,0.00,0.000
5.40462,-0.086,-0.002,0.00,0.000
5.42156,-0.086,-0.002,0.00,0.000
5.43713,-0.085,-0.001,0.00,0.000
5.45450,-0.085,-0.001,0.00,0.000
5.46937,-0.084,-0.001,0.00,0.000
5.48557,-0.083,-0.001,0.00,0.000
5.50132,-0.083,-0.001,0.00,0.000
5.51733,-0.082,-0.001,0.00,0.000
5.53314,-0.081,-0.001,0.00,0.000
5.54990,-0.081,-0.001,0.00,0.000
5.56505,-0.081,-0.001,0.00,0.000
5.58095,-0.081,-0.001,0.00,0.000
5.59713,-0.081,-0.001,0.00,0.000
5.61317,-0.080,-0.001,0.00,0.000
5.62904,-0.079,-0.001,0.00,0.000
5.64517,-0.080,-0.001,0.00,0.000
5.66153,-0.080,-0.001,0.00,0.000
5.67726,-0.080,-0.001,0.00,0.000
5.69300,-0.078,-0.001,0.00,0.000
5.70930,-0.078,-0.001,0.00,0.000
5.72532,-0.079,-0.001,0.00,0.000
5.74151,-0.079,-0.001,0.00,0.000
5.75716,-0.080,-0.001,0.00,0.000
5.77383,-0.080,-0.001,0.00,0.000
5.79176,-0.080,-0.001,0.00,0.000
5.80445,-0.080,-0.001,0.00,0.000
5.82017,-0.080,-0.001,0.00,0.000
5.83611,-0.079,-0.001,0.00,0.000
5.85206,-0.080,-0.001,0.00,0.000
5.86828,-0.081,-0.001,0.00,0.000
5.88424,-0.081,-0.001,0.00,0.000
5.90022,-0.081,-0.001,0.00,0.000
5.91613,-0.081,-0.001,0.00,0.000
5.93197,-0.081,-0.001,0.00,0.000
5.94826,-0.081,-0.001,0.00,0.000
5.96415,-0.081,-0.001,0.00,0.000
5.98210,-0.081,-0.001,0.00,0.000
5.99635,-0.081,-0.001,0.00,0.000
6.01232,-0.080,-0.001,0.00,0.000
6.02834,-0.079,-0.001,0.00,0.000
6.04455,-0.078,-0.001,0.00,0.000
6.06050,-0.078,-0.001,0.00,0.000
6.07710,-0.078,-0.001,0.00,0.000
6.09274,-0.078,-0.001,0.00,0.000
6.10905,-0.078,-0.001,0.00,0.000
6.12482,-0.079,-0.001,0.00,0.000
6.14064,-0.079,-0.001,0.00,0.000
6.15642,-0.078,-0.001,0.00,0.000
6.17293,-0.078,-0.001,0.00,0.000
6.18839,-0.078,-0.001,0.00,0.000
6.20493,-0.078,-0.001,0.00,0.000
6.22060,-0.077,-0.001,0.00,0.000
6.23611,-0.077,-0.001,0.00,0.000
6.25235,-0.076,-0.001,0.00,0.000
6.26859,-0.075,-0.001,0.00,0.000
6.28452,-0.074,-0.001,0.00,0.000
6.30053,-0.074,-0.001,0.00,0.000
6.31658,-0.073,-0.001,0.00,0.000
6.33287,-0.072,-0.001,0.00,0.000
6.34807,-0.070,-0.001,0.00,0.000
6.36357,-0.069,-0.001,0.00,0.000
6.37970,-0.069,-0.001,0.00,0.000
6.39575,-0.068,-0.001,0.00,0.000
6.41183,-0.067,-0.001,0.00,0.000
6.42797,-0.067,-0.001,0.00,0.000
6.44436,-0.066,-0.001,0.00,0.000
6.46068,-0.066,-0.001,0.00,0.000
6.47662,-0.066,-0.001,0.00,0.000
6.49248,-0.064,-0.001,0.00,0.000
6.50829,-0.063,-0.001,0.00,0.000
6.52436,-0.062,-0.001,0.00,0.000
6.54021,-0.062,-0.001,0.00,0.000
6.55601,-0.061,-0.001,0.00,0.000
6.57173,-0.061,-0.001,0.00,0.000
6.58769,-0.061,-0.001,0.00,0.000
6.60388,-0.057,-0.001,0.00,0.000
6.61955,-0.057,-0.001,0.00,0.000
6.63530,-0.055,-0.001,0.00,0.000
6.65084,-0.053,-0.001,0.00,0.000
6.66724,-0.053,-0.001,0.00,0.000
6.68352,-0.052,-0.001,0.00,0.000
6.69976,-0.052,-0.001,0.00,0.000
6.71650,-0.053,-0.001,0.00,0.000
6.73161,-0.055,-0.001,0.00,0.000
6.74802,-0.055,-0.001,0.00,0.000
6.76392,-0.055,-0.001,0.00,0.000
6.78066,-0.057,-0.001,0.00,0.000
6.79624,-0.057,-0.001,0.00,0.000
6.81178,-0.056,-0.001,0.00,0.000
6.82734,-0.054,-0.001,0.00,0.000
6.84356,-0.054,-0.001,0.00,0.000
6.85943,-0.051,-0.001,0.00,0.000
6.87561,-0.049,-0.001,0.00,0.000
6.89007,-0.045,-0.001,0.00,0.000
6.90585,-0.041,-0.001,0.00,0.000
6.92260,-0.041,-0.001,0.00,0.000
6.93824,-0.037,-0.001,0.00,0.000
6.95533,-0.033,-0.001,0.00,0.000
6.97034,-0.030,-0.001,0.00,0.000
6.98617,-0.029,-0.001,0.00,0.000
7.00256,-0.027,-0.000,0.00,0.000
7.01854,-0.027,-0.000,0.00,0.000
7.03473,-0.027,-0.000,0.00,0.000
7.05099,-0.028,-0.000,0.00,0.000
7.06686,-0.028,-0.000,0.00,0.000
7.08260,-0.026,-0.000,0.00,0.000
7.09845,-0.026,-0.000,0.00,0.000
7.11488,-0.026,-0.000,0.00,0.000
7.13060,-0.026,-0.000,0.00,0.000
7.14627,-0.022,-0.000,0.00,0.000
7.16299,-0.021,-0.000,0.00,0.000
7.17937,-0.021,-0.000,0.00,0.000
7.19485,-0.021,-0.000,0.00,0.000
7.21107,-0.020,-0.000,0.00,0.000
7.22706,-0.018,-0.000,0.00,0.000
7.24273,-0.017,-0.000,0.00,0.000
7.25889,-0.017,-0.000,0.00,0.000
7.27632,-0.017,-0.000,0.00,0.000
7.29076,-0.019,-0.000,0.00,0.000
7.30666,-0.021,-0.000,0.00,0.000
7.32323,-0.022,-0.000,0.00,0.000
7.34179,-0.023,-0.000,0.00,0.000
7.35356,-0.023,-0.000,1.00,0.000
7.37470,-0.023,-0.000,1.00,0.000
7.39634,-0.023,-0.000,1.00,0.000
7.42280,-0.022,-0.000,1.00,0.000
7.43818,-0.022,-0.000,1.00,0.000
7.46455,-0.021,-0.000,1.00,0.000
7.47832,-0.021,-0.000,1.00,0.000
7.49237,-0.022,-0.000,1.00,0.000
7.51456,-0.023,-0.000,1.00,0.000
7.53492,-0.023,-0.000,1.00,0.000
7.55457,-0.022,-0.000,1.50,0.000
7.56970,-0.021,-0.000,1.50,0.000
7.59603,-0.019,-0.000,1.50,0.000
7.61365,-0.019,-0.000,1.50,0.000
7.63066,-0.011,-0.000,1.50,0.000
7.64608,-0.013,-0.000,1.50,0.000
7.66005,-0.015,-0.000,1.50,0.000
7.67985,-0.015,-0.000,1.50,0.000
7.70673,-0.015,-0.000,1.50,0.000
7.72303,-0.020,-0.000,1.50,0.000
7.74168,-0.020,-0.000,1.50,0.000
7.75777,-0.026,-0.000,1.50,0.000
7.77677,-0.028,-0.000,2.00,0.000
7.79678,-0.027,-0.000,2.00,0.000
7.82176,-0.040,-0.001,2.00,0.000
7.83225,-0.040,-0.001,2.00,0.000
7.84709,-0.040,-0.001,2.00,0.000
7.86098,-0.045,-0.001,2.00,0.000
7.88053,-0.045,-0.001,2.00,0.000
7.89386,-0.044,-0.001,2.50,0.000
7.90972,-0.044,-0.001,2.50,0.000
7.92136,-0.040,-0.001,2.50,0.000
7.94216,-0.035,-0.001,2.50,0.000
7.96598,-0.031,-0.001,3.00,0.000
7.97673,-0.031,-0.001,3.00,0.000
7.99192,-0.027,-0.000,3.00,0.000
8.00627,-0.023,-0.000,3.50,0.000
8.02727,-0.020,-0.000,3.50,0.000
8.04171,-0.020,-0.000,4.00,0.000
8.05394,-0.020,-0.000,4.00,0.000
8.06822,-0.023,-0.000,4.00,0.000
8.08906,-0.028,-0.000,4.50,0.000
8.10355,-0.032,-0.001,5.00,0.000
8.12334,-0.035,-0.001,5.00,0.000
8.13637,-0.035,-0.001,5.00,0.000
8.15176,-0.036,-0.001,5.50,0.000
8.16535,-0.036,-0.001,5.50,0.000
8.18865,-0.033,-0.001,6.00,0.000
8.20575,-0.033,-0.001,7.00,0.000
8.22838,-0.023,-0.000,7.50,0.000
8.24029,-0.023,-0.000,7.50,0.000
8.25598,-0.018,-0.000,8.50,0.000
8.26985,-0.017,-0.000,8.50,0.000
8.29592,-0.045,-0.001,9.00,0.000
8.31020,-0.077,-0.001,9.00,0.000
8.33148,-0.090,-0.002,10.00,0.000
8.34963,-0.090,-0.002,10.00,0.000
8.37862,-0.077,-0.001,11.00,0.000
8.39256,-0.074,-0.001,11.50,0.000
8.40759,-0.049,-0.001,11.50,0.000
8.42172,0.041,0.001,12.50,0.041
8.43569,0.041,0.001,12.50,0.041
8.45648,0.175,0.003,13.00,0.175
8.46982,0.380,0.007,13.00,0.380
8.48528,0.657,0.011,13.00,0.657
8.49948,0.657,0.011,13.50,0.657
8.51922,1.026,0.018,14.00,1.026
8.53235,1.559,0.027,14.00,1.559
8.54752,2.102,0.037,14.00,2.102
8.56746,2.662,0.046,14.00,2.662
8.58137,3.229,0.056,14.00,3.229
8.59508,3.229,0.056,14.50,3.229
8.60925,3.793,0.066,14.50,3.793
8.62966,4.340,0.076,14.50,4.340
8.64331,4.894,0.085,14.50,4.894
8.66332,5.455,0.095,14.50,5.455
8.67746,5.455,0.095,14.50,5.455
8.69198,6.038,0.105,14.50,6.038
8.70629,6.704,0.117,15.00,6.704
8.72553,7.282,0.127,15.00,7.282
8.74064,7.850,0.137,15.00,7.850
8.75427,7.850,0.137,15.00,7.850
8.76814,8.417,0.147,15.00,8.417
8.78796,9.003,0.157,15.00,9.003
8.80909,9.590,0.167,15.00,9.590
8.82880,9.590,0.167,15.00,9.590
8.85054,10.691,0.187,15.00,10.691
8.86513,11.178,0.195,15.00,11.178
8.89120,11.589,0.202,15.00,11.589
8.90968,11.589,0.202,15.00,11.589
8.92573,12.484,0.218,15.00,12.484
8.94164,12.484,0.218,15.00,12.484
8.96808,13.335,0.233,15.00,13.335
8.98213,13.701,0.239,15.00,13.701
8.99541,13.701,0.239,15.00,13.701
9.01761,14.019,0.245,15.00,14.019
9.03760,14.218,0.248,15.00,14.218
9.05757,14.357,0.251,15.00,14.357
9.07018,14.539,0.254,15.00,14.539
9.09279,14.728,0.257,15.00,14.728
9.10686,14.728,0.257,15.00,14.728
9.11980,14.903,0.260,15.00,14.903
9.14123,15.185,0.265,15.00,15.185
9.15429,15.185,0.265,15.00,15.185
9.16996,15.250,0.266,15.00,15.250
9.18568,15.324,0.267,15.00,15.324
9.19777,15.324,0.267,15.00,15.324
9.20967,15.352,0.268,15.00,15.352
9.22415,15.360,0.268,15.00,15.360
9.23766,15.360,0.268,15.00,15.360
9.25258,15.360,0.268,15.00,15.360
9.27226,15.359,0.268,15.00,15.365
9.28811,15.274,0.267,15.00,15.365
9.30116,15.173,0.265,15.00,15.365
9.31904,15.173,0.265,15.00,15.365
9.33239,15.173,0.265,15.00,15.365
9.34834,15.084,0.263,15.00,15.365
9.35897,15.084,0.263,15.00,15.365
9.36950,15.044,0.263,15.00,15.365
9.38039,15.014,0.262,15.00,15.365
9.39097,15.014,0.262,0.00,15.365
9.40390,14.982,0.261,0.00,15.365
9.41852,14.982,0.261,0.00,0.000
9.43184,14.966,0.261,0.00,14.966
9.44516,14.861,0.259,0.00,14.966
9.46893,14.544,0.254,0.00,14.966
9.48493,13.942,0.243,0.00,14.966
9.50116,12.764,0.223,0.00,14.966
9.51555,12.764,0.223,0.00,14.966
9.53117,11.394,0.199,0.00,14.966
9.54695,9.991,0.174,0.00,14.966
9.56320,8.610,0.150,0.00,14.966
9.57918,8.610,0.150,0.00,14.966
9.59536,7.132,0.124,0.00,14.966
9.61217,5.486,0.096,0.00,14.966
9.62753,3.824,0.067,0.00,14.966
9.64331,2.267,0.040,0.00,14.966
9.65966,2.267,0.040,0.00,14.966
9.67577,1.006,0.018,0.00,14.966
9.69166,0.425,0.007,0.00,14.966
9.70804,0.181,0.003,0.00,14.966
9.72391,0.108,0.002,0.00,14.966
9.73965,0.108,0.002,0.00,14.966
9.75571,0.226,0.004,0.00,14.966
9.77159,0.502,0.009,0.00,14.966
9.78779,0.502,0.009,0.00,14.966
9.80392,0.863,0.015,0.00,14.966
9.82063,0.694,0.012,0.00,14.966
9.83594,0.694,0.012,0.00,14.966
9.85186,0.362,0.006,0.00,14.966
9.86820,0.125,0.002,0.00,14.966
9.88434,0.045,0.001,0.00,14.966
9.90079,0.045,0.001,0.00,14.966
9.91650,0.093,0.002,0.00,14.966
9.93268,0.121,0.002,0.00,14.966
9.94875,0.105,0.002,0.00,14.966
9.96449,0.090,0.002,0.00,14.966
9.98072,0.090,0.002,0.00,14.966
9.99736,0.087,0.002,0.00,14.966
10.01343,0.091,0.002,0.00,14.966
