t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.36805,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.241,0.120,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.37821,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.241,0.112,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.38838,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.241,0.106,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.39855,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.241,0.101,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.40872,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.241,0.088,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.41889,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.241,0.078,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.42923,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.241,0.068,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.43942,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.069,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.44959,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.067,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.46080,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.057,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.47097,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.051,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.48113,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.044,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.49245,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.038,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.50262,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.033,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.51280,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.028,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.52297,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.025,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.53319,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.022,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.54336,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.024,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.55353,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.021,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.56369,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.021,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.57385,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.018,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.58403,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.015,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.59482,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.013,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.60503,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.013,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.61520,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.015,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.62535,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.012,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.63555,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.010,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.64619,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.015,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.65661,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.012,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.66678,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.009,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.67709,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.013,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.68731,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.010,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.69957,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.242,0.008,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.70975,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.022,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.71992,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.016,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.73009,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.017,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.74026,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.012,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.75042,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.009,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.76059,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.007,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.77076,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.005,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.78097,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.004,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.79114,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.003,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.80131,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.81226,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.82245,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.83333,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.84359,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.85389,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.86403,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.002,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
